Unnamed: 0,CCNB1,ZWINT,PBK,KPNA2,HOXC13,ATAD2,HOXA10,WWC2,PRKCE,CKS1B,HECW2,TGFBR2,RIMS2,PREX2,SLC1A1,LIMCH1,GGH,UTRN,TMEM100,TSKU,GPD1L,CITED2,PTPRM,LEPR,GIMAP6,TFR2,RECK,MAGEA10,ELOVL4,GATA6,SLC7A11,LRRK2,CSAG1,SLC19A3,MSR1,GRM4,MAGEA12,ARHGAP29,PAX3,GRIP1,C2,DDAH1,CPB2,KCNQ5,GMFG,LEFTY2,ITM2A,TBX18,ENPP4,BEND6,AKAP12,NR3C2,LST1,ANXA3,LPCAT1,ULBP2,PGC,COX7B2,VTN,SERTM1,PRDM16,TLR8,POPDC3,PAH,VWDE,SELE,GREB1L,ADAMDEC1,SYNDIG1,PROK2,GTSF1,GREM2,RND2,SLC22A3,HOXA9,AHSG,SLC38A4,RBP4,GLDC,ELAVL2,MAEL,SERPIND1,F2,TM4SF5
TCGA-68-A59J-01,4930,1689,1174,12701,364,3500,326,1065,913,2110,928,4029,342,188,321,3484,4508,5647,374,7893,1461,3270,2374,369,871,154,787,0,429,239,32291,5306,2,75,2021,16,0,899,476,985,1193,1273,7,107,812,9,1026,716,843,140,925,183,552,1386,10143,336,2078,66,7,23,873,201,323,4,335,73,45,467,129,6,53,13,741,1014,14,7,51,53,1553,4,890,488,6,0
TCGA-6A-AB49-01,5010,2940,1151,12899,163,5309,412,1134,477,1581,141,4734,1070,14,484,58,2955,1095,1578,5496,600,2137,2806,150,52,50,302,1,471,500,1767,97,2,10,51,17,1,5289,0,614,222,517,3,97,113,41,74,593,913,385,524,12,113,8027,10708,509,7,0,8,8,13,5,761,1,672,6,90,6,0,2,10,1,591,40,45,7,1070,130,89,0,0,7,9,0
TCGA-70-6722-01,7994,5162,630,18754,1,7027,28,2049,1217,3585,1078,11324,155,301,891,1716,2085,8855,74,16335,1780,2938,2360,2689,1450,288,659,1,299,704,700,3215,9,134,4364,51,4,4059,1,663,1490,4486,12,529,1209,25,444,23,2323,326,9686,173,785,4099,24005,2143,327,755,46,0,149,402,88,3,508,786,388,892,190,6,1606,48,43,2093,1,21,703,47,62,91,5,14,6,0
TCGA-70-6723-01,8608,4853,2422,20332,369,9553,290,1053,1348,7522,1185,1795,905,100,57,1684,2258,10757,3,26158,2431,646,347,513,306,703,477,3,1042,21,10117,46,7,13,388,71,2,802,83,515,188,2665,11,1472,248,128,140,3659,40,1106,319,51,96,93,6148,412,11,0,35,181,2188,23,933,1,53,73,6,81,581,1,18,3,1075,356,186,57,45,5,191,4,2,11,4,1
TCGA-77-6842-01,2802,3017,646,12750,19,5828,177,1836,350,1808,815,3852,119,185,611,5363,2642,4589,14,3146,802,2908,3824,282,1684,76,339,75,276,3200,479,997,27,194,970,6,4,795,0,1034,482,1716,12,950,919,1,1459,275,1666,94,601,971,836,824,6806,424,59,3,9,2,1440,392,23,27,123,159,33,1257,45,81,4002,4,67,1739,25,0,73,24,37,0,1,13,0,0
TCGA-77-6843-01,2861,1199,520,7097,751,1816,297,527,1121,1411,403,2083,167,235,90,1260,2746,9718,36,14386,1110,981,1127,2646,277,45,261,3,930,665,15873,317,7,98,448,10,5,404,133,800,431,605,20,574,203,2,108,179,318,440,1061,373,132,1283,4468,262,52,44,1,66,47,71,580,80,346,248,220,135,30,4,17,0,1459,533,254,21,112,20,11,8,18,3,1,0
TCGA-77-6844-01,3495,6669,516,12304,204,6463,130,300,1464,2258,885,3847,43,224,758,919,3797,5439,296,7909,1430,2645,2418,972,794,781,277,2,635,171,705,1836,7,61,604,439,3,814,41,46,576,909,8,785,514,23,815,43,427,251,1060,558,361,847,4223,480,898,1,10,3,205,73,6,10,520,83,9,286,27,9,6,25,27,413,115,2,2232,14,16,1,3,265,1,0
TCGA-77-6845-01,4959,4409,1227,17345,356,3647,336,711,1644,3698,468,3035,2,102,334,4461,4329,4945,101,23012,1368,2327,2076,523,260,504,414,606,65,583,14441,741,5,62,508,57,3,1616,5,335,441,2638,23,602,251,23,311,3,448,196,353,213,151,907,5611,217,332,0,11,270,100,31,403,13,1341,118,42,29,115,1,1575,5,1723,119,23,10,28,160,315,8,9,109,1,0
TCGA-77-7139-01,6298,2978,1318,26753,69,6703,440,331,562,2699,792,2405,4740,216,43,390,3540,4627,25,2301,1894,637,757,1558,567,290,433,0,320,339,12422,475,103,8,664,3,55,738,5,216,450,2597,1,529,512,25,476,1021,448,56,3464,274,296,2979,3042,1937,2,0,13,8,45,102,746,309,191,422,141,834,33,1,34,0,2216,21,11,43,7,8592,4649,9,2,1,22,1
TCGA-77-7141-01,3474,3059,1383,15026,328,7888,499,1366,1620,3365,695,5271,2607,601,177,3891,4045,4447,109,15298,2149,1811,2574,1860,870,901,661,46,401,376,11989,326,9,115,1811,121,6,1844,40,1053,628,2552,14,625,394,2,653,51,2362,884,2195,421,292,2207,8392,98,13,550,20,66,234,161,911,179,1763,1241,640,734,310,12,10,42,1778,238,13,113,32,332,261,4,11,8,4,0
TCGA-77-7142-01,3926,3207,1707,14491,587,4741,272,1607,1065,2450,1605,7755,956,555,718,3660,2788,8898,729,3454,1998,2957,2132,1772,782,591,733,1,671,460,282,5050,1,123,3925,19,0,1849,25,500,1338,2195,21,1767,594,37,1081,702,937,354,1828,395,371,3403,14131,903,1509,0,12,19,340,313,12,0,893,22,178,308,152,10,419,20,108,1181,14,24,109,80,73,13,9,50,0,0
TCGA-77-7335-01,2118,1135,589,4372,458,1197,125,438,281,748,634,6269,9,338,111,1077,2733,4458,105,3145,682,909,1279,1925,1058,23,1087,0,161,364,208,453,5,22,3487,23,3,734,10,146,3044,1271,0,242,1826,6,1396,333,475,163,1499,251,1467,1873,1391,363,4,0,4,2,79,618,16,0,9,84,18,1685,589,1,86,85,40,35,6,13,217,311,39,22,10,2,0,0
TCGA-77-7338-01,2476,1271,767,8262,596,2399,425,1399,761,1946,753,6599,444,237,136,4215,5151,7145,33,9089,1086,2425,1627,1694,576,113,646,5,1006,429,11215,2766,475,123,2648,5,805,1729,0,467,1189,1239,7,570,696,13,370,1255,760,184,1281,253,464,1922,9485,371,3911,98,6,40,321,188,1061,20,64,413,37,449,1483,41,41,61,516,1565,25,27,205,89,83,76,15,710,1,0
TCGA-77-7463-01,4642,3402,1079,16609,230,9933,346,386,572,3115,751,2655,314,76,224,665,7979,2981,292,10888,2033,2188,372,213,274,25,208,340,111,210,7557,1735,2127,112,842,4,2088,496,0,847,698,1095,9,775,565,2,602,1,227,251,251,655,469,397,4037,203,333,0,2,17,92,153,0,4,4,38,7,360,33,8,1401,5,105,506,8,2,62,74,4262,0,0,174,0,0
TCGA-77-7465-01,4600,3780,1573,13930,277,7074,614,560,451,3520,657,2975,554,152,199,578,2180,3207,54,4264,1000,3626,3404,200,773,31,361,0,687,319,306,870,60,52,893,212,3,726,3,1020,901,1769,15,782,1513,1,1084,1332,1943,169,435,1559,971,1042,5219,610,58,0,10,0,34,475,319,1,794,567,61,2754,819,11,61,7,141,102,90,0,44,24,123,26,3,20,1,0
TCGA-77-8007-01,4428,4005,595,13566,0,9969,15,3181,974,2562,653,15394,361,477,1780,15964,3815,8447,27,4626,2163,5608,3299,1724,1844,73,635,0,40,489,4390,525,1,25,12653,5,0,10100,0,245,2497,9033,1,2288,1697,0,515,6,1595,384,2870,247,944,4134,160727,50,3,1,17,24,83,961,409,1,21,9,459,1316,527,192,13,20,39,99,19,0,31,62,266,495,2,43,0,1
TCGA-77-8009-01,5979,2420,2406,21085,231,8091,690,1063,546,5650,354,2428,543,51,164,6889,3774,5789,6,59422,1185,986,983,277,476,298,1582,3,505,347,15239,131,0,2,1718,5,0,1677,0,955,697,254,3,481,266,0,134,1625,274,367,303,54,233,224,8517,291,13,0,6,38,470,143,29,0,2095,21,544,272,114,11,11,174,437,54,28,14,142,5,37,1,2,8,0,0
TCGA-77-8128-01,3321,3465,985,11278,400,4026,429,398,452,1997,880,1796,1531,80,148,487,3676,3303,13,6033,1054,652,636,337,180,207,1224,4,681,118,2740,403,8,1,386,13,12,220,11,96,294,1830,1,927,250,0,80,83,110,190,1147,237,95,495,4706,953,5,0,8,0,52,31,243,13,61,19,30,50,225,1,16,234,516,2,17,120,99,807,3,15,6,11,0,0
TCGA-77-8130-01,1048,1080,145,3461,344,1023,61,623,764,901,269,3578,36,27,91,2978,919,1269,14,3793,242,8258,944,98,113,40,1107,1,446,76,425,362,3,25,359,269,2,419,1,256,515,557,0,119,270,2,138,312,81,321,676,77,165,3481,4298,1917,135,0,2,2,34,24,76,1,60,16,7,74,286,0,3,33,20,271,1,2,716,6,20,118,8,810,1,0
TCGA-77-8131-01,3012,881,273,3425,236,1863,13,595,547,1038,401,3809,29,148,149,1915,621,2424,172,2315,546,4702,974,579,1135,107,315,1,359,318,260,922,20,83,3743,32,18,683,1,137,1117,573,55,95,1425,8,1047,8,415,51,629,158,951,1308,5769,377,221,0,27,6,106,637,33,0,23,76,5,1568,77,2,84,20,29,733,9,0,17,162,3348,0,2,164,2,0
TCGA-77-8133-01,2406,2008,1090,5838,364,3374,244,483,409,1251,228,3238,416,163,104,481,1838,5778,36,2123,1169,822,1266,776,649,89,436,0,380,162,649,1204,0,10,1295,26,0,386,24,396,310,668,2,525,969,5,998,64,433,68,839,165,322,745,2955,1026,3,0,21,0,62,168,9,7,241,223,26,441,53,5,6,16,370,282,11,51,5,79,100,4,1,8,0,0
TCGA-77-8136-01,2392,2634,995,5592,23,3529,143,534,341,1931,314,2797,308,65,327,514,2065,2315,27,3571,590,825,805,259,996,212,365,3,188,261,248,414,180,63,1323,79,0,723,7,245,1090,1133,3,69,582,2,439,799,552,173,1063,69,348,416,4821,623,19,216,8,32,47,372,29,1,447,20,81,1001,295,21,114,60,63,500,23,1,63,8,501,101,7,7,2,0
TCGA-77-8138-01,2012,941,111,3637,280,3246,359,404,257,1033,178,3130,44,98,151,460,2642,2940,51,7385,649,2860,750,213,401,81,223,1,38,456,947,1152,201,46,597,50,256,1588,0,211,1330,1922,4,162,440,0,193,77,180,108,6262,79,304,936,4224,1849,749,1,7,0,117,84,121,1,19,91,4,244,161,5,12,20,111,439,8,0,222,5,52,3,4,509,2,0
TCGA-77-8139-01,2321,2193,428,6404,84,2968,355,143,1149,1932,124,2240,93,51,789,489,1395,2824,24,3697,768,511,772,151,190,330,215,98,85,127,114,89,519,8,393,122,817,2049,13,45,267,250,3,1075,224,0,210,8,77,221,1056,280,118,560,3300,622,0,236,1,0,9,86,0,0,29,82,3,268,138,4,1559,11,121,7,101,0,562,3,27,568,0,9,2,0
TCGA-77-8140-01,1453,962,182,3950,98,1843,116,241,582,751,122,1453,16,153,43,220,2235,2179,20,2101,622,1324,570,420,173,86,131,2564,244,67,645,770,1325,119,108,399,1432,1246,49,38,225,583,23,2,220,8,166,84,553,16,184,257,78,645,4705,1637,604,0,0,0,45,16,2,33,5,73,3,27,3,2,156,5,80,123,14,0,594,3,24,0,0,120,0,0
TCGA-77-8143-01,5039,3342,1465,13676,157,7484,0,160,839,2720,140,1937,176,44,1028,327,4208,2839,55,2585,2822,2173,278,73,293,822,61,5,4,64,1571,2038,1902,19,495,65,2626,302,0,337,499,1311,1,9,282,0,224,2,128,42,171,85,144,71,3795,229,391,0,5,0,89,139,0,23,13,8,1,436,4,0,4163,3,20,186,3,1,616,6,240,0,4693,405,2,0
TCGA-77-8144-01,10433,3545,1053,19048,248,6202,119,557,312,3549,236,4363,251,31,35,100,1753,1342,0,4686,650,2464,321,399,225,73,124,0,214,128,2561,79,3357,64,429,37,7815,2472,4,333,245,537,2,408,311,0,90,922,56,89,305,6,210,7150,4467,1008,12,1168,8,3,8,77,34,3,43,39,194,94,9,10,2220,1,10,215,20,17,32,11,219,281,0,1,8,2
TCGA-77-8145-01,828,660,193,3320,163,1370,98,371,457,870,215,2415,165,52,196,631,868,1560,23,4913,540,1376,897,108,129,45,251,654,65,47,426,235,547,11,457,115,830,390,35,208,309,303,2,687,174,2,332,211,185,122,1952,116,61,737,3275,230,28,27,2,50,28,32,11,3,143,14,15,131,488,3,19,12,130,45,47,9,56,25,15,5,240,34,1,0
TCGA-77-8146-01,963,917,470,2000,0,1273,77,298,217,833,107,2822,327,67,115,634,661,1521,41,10592,1132,1766,494,83,166,29,105,0,10,178,5711,2176,1,75,420,18,0,378,1,272,497,569,21,37,234,1,183,173,581,100,3268,204,167,1072,5263,100,526,0,10,267,89,59,69,0,125,239,18,54,121,2,3,10,32,252,8,11,64,37,30,1,3,564,0,0
TCGA-77-8148-01,2865,1858,866,7227,68,3146,342,668,584,2499,526,1597,471,62,341,432,2673,2456,8,4043,690,646,1220,148,261,541,258,1368,189,165,1126,373,992,9,874,10,1622,208,49,499,673,1783,6,718,306,16,209,506,173,175,1551,60,168,1813,1371,317,2,77,10,17,103,114,144,51,323,31,177,406,200,31,2780,39,440,22,53,43,47,969,364,22,55,1,3,0
