Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,AL033397.2,AL033384.1,SFTA1P,AP003119.2,LINC00393,LINC02457,AL355388.1,LINC00355,AC026785.3,SOX2-OT,AC105206.1,LINC01564,AL139385.1,AC083801.2,AC078778.1,LINC00392,PTCSC2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,AL035258.1,HOTAIR,AL354707.1,AC019080.4,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,KDM4A-AS1,MIR130B,AC006238.1,HOTTIP,LINC02012,AL136018.1,LINC00871,PART1,AL391427.1,LINC00470,BCRP3,AC090772.3,UCA1,AC010731.2,LINC02561,AC108002.1,LINC00337,LINC00615,LINC01697,MIR31HG,MIR137HG,AC026336.3,AC005722.2,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,C1orf132,AP003119.1,TM4SF1-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL590666.2,AC124067.2,AL512785.1,MUC2,LINC00173,RNF217-AS1,AL807740.1,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00992,LINC00518,LINC00184,LINC00211,STEAP2-AS1,AC089983.1,LINC01370,WASIR2,AC005722.3,AC097717.1,SAMD12-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,SLC7A11-AS1,LINC00051,H19,AF106564.1,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AC121764.1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-22-4591-01,3870,1033,186,354,29,83,7,1,1200,564,282,9,280,77,45,6,0,272,190,327,0,767,27,3,46,4,1,179,3,1,14,25,780,383,73,153,1,8,1,209,33,3,32,39,0,333,398,55,63,7,98,1,0,337,32,114,14,43,44,37,0,42,4,12,297,0,0,95,0,74,0,50,7,50,3,3,23,3,19,1,96,1,332,36,232,0,142,1,10,29,2,4,0,355,26,258,0,66,2,3,1,17,345,5,21,25,7,29,150,119,23,0,95,4,0,2299,1,0,4,0,7,0,3,2,0,5,0,0,1,0,3,0,0,5,10,0,49,0,160,0,0,292,4,26,45,1,0,3,1,3,1,0,0,2,4,60,0,2,3,45,0,3,0,0,0,4,0,0,0,14,0,9,0,0,1,1,675,0,8,0,6,0,5,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,7,0,0,1,0,6,3,0,0,0,0,4,0,0,0,0,2,0,0,0
TCGA-22-4594-01,9,54,341,96,13,1,52,0,122,844,10,10,69,53,0,3,1,124,46,81,0,53,53,4,30,0,0,716,4,0,0,149,42,0,3,32,2,2,2,38,12,1,0,2,6,34,12,29,22,48,45,1,0,19,11,58,0,20,5,0,50,614,3,5,33,1,24,24,0,11,0,72,246,11,7,0,2,0,7,227,35,0,3,48,27,5,49,0,3,8,1,2,103,16,10,39,0,1,0,29,0,6,71,0,55,0,0,198,3,1611,2,0,544,10,0,0,0,0,11,0,5,0,2,0,0,16,0,2,36,1,118,0,2,247,1,0,15,0,97,19,2,132,0,6,629,4,2,2,0,0,0,2,3,2,1,0,1,0,1,2,0,1,1,0,0,0,0,8,3,0,2,27,5,0,0,0,0,9,0,1,2,0,1,1,2,0,0,0,0,0,12,0,0,0,0,1,2,0,3,1,0,1,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0
TCGA-22-4595-01,1731,125,474,72,28,1289,13,17,897,409,20,314,37,30,166,19,0,157,1,72,2,16,167,73,29,8,5,757,542,2,36,10,41,35,27,38,6,393,2,151,26,2,13,120,0,2,111,3,653,4,16,605,12,7,9,130,1,8,41,1,0,28,40,9,68,2,14,33,2,19,1,91,1,154,0,9,22,9,27,7,40,2,4,26,40,0,21,12,2,11,5,9,2,57,17,279,0,25,6,6,1,2,7,2,22,0,3,5,724,86,378,1,587,10,0,0,3,0,3,0,7,4,195,2,3,12,0,5,16,0,13,0,0,3,6,0,10,0,4169,1,3,3,2,5,24,4,1,0,3,1,22,15,2,46,1,13,0,5,0,29,0,10,1,2,2,1,0,2,0,0,7,0,8,38,4,3,1,2,20,1,0,1,6,3,0,0,3,0,4,0,1,5,0,0,2,0,11,1,95,0,0,0,1,7,5,1,0,62,0,0,1,0,0,0,0,0,1,2,0
TCGA-22-4596-01,180,1,2,363,32,4,23,0,136,985,9,7,542,5,0,4,0,19,4,39,0,8,9,0,15,0,1,937,3,1,2,0,181,0,0,33,2,8,9,56,4,5,0,11,4,1,8,5,1,3,6,2,2,1,21,18,0,1,43,11,0,1,3,0,81,4,17,0,0,9,2,250,5,4,8,1,8,0,11,32,10,0,5,32,11,1,3,1,2,4,0,2,86,41,9,3,4,21,1,11,4,3,11,0,13,0,1,31,17,469,10,1,679,33,0,10,0,2,96,0,3,0,4,7,3,3,1,1,10,1,10,3,1,2,374,0,1,7,100,2,1,66,2,2,156,26,0,0,0,0,0,2,0,2,3,104,0,0,7,1,0,4,12,14,1,1,1,5,1,0,0,18,1,0,2,0,2,6,1,1,0,1,0,7,0,0,2,0,0,0,0,0,2,0,0,2,0,1,3,0,1,2,0,0,0,0,0,56,0,1,0,0,0,1,0,0,0,0,0
TCGA-22-4601-01,2122,327,100,23,10,58,2,6,478,685,80,154,82,27,270,8,2,2,0,3159,0,109,22,23,19,86,21,178,7,0,4,65,177,452,22,13,0,38,0,121,3,2,1,22,0,2,17,27,49,5,7,19,11,195,106,13,283,38,1,0,2,14,1,5,117,2,23,5,2,14,1,303,34,92,0,0,10,26,48,203,45,17,2,61,46,87,0,13,0,5,8,3,1,36,5,3,0,27,1,0,0,1,15,0,2,13,5,77,43,42,15,0,6253,9,0,4,0,0,1,0,2,3,7,0,0,1,0,2,1,0,0,0,2,2,0,0,38,2,220,19,0,3,1,7,9,5,2,3,1,0,1,0,0,0,1,20,8,2,0,17,1,0,0,0,1,1,0,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,12,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0
TCGA-22-4604-01,3462,272,395,148,34,157,19,13,786,1782,69,318,109,14,539,55,0,2,1,5685,3,123,42,21,44,300,22,1044,110,0,438,56,153,101,19,55,0,1297,3,781,10,0,2,547,32,46,53,18,40,4,17,32,13,8,64,15,7,1,1,0,6,37,123,224,200,1,2,32,19,29,9,84,2,223,4,6,5,4,63,12,54,4,7,65,231,272,23,34,1,2,7,9,0,59,11,10,0,115,3,4,3,6,3,0,37,6,3,189,445,0,7,25,886,35,0,8,0,1,1,0,3,1,47,14,1,2,1,4,4,0,7,2,1,1,0,0,10,12,18100,13,0,17,1,4,1,5,1,1,2,3,3,1,0,1,9,0,0,23,1,34,16,8,0,0,1,11,0,3,0,11,100,0,6,7,0,1,2,8,0,3,5,6,3,0,2,0,3,1,8,0,3,1,0,0,0,0,51,0,2,0,2,0,0,0,1,6,5,1,0,0,41,0,0,0,0,0,0,0,0
TCGA-22-4607-01,7993,89,48,50,14,110,12,7,291,670,8,990,118,27,6,2,1,0,6,115,0,51,34,15,20,0,10,539,102,0,0,1,105,3,0,54,0,64,0,33,12,1,13,47,4,1,11,12,0,1,1,94,0,19,34,52,8,5,169,0,4,1,0,4,115,0,9,23,1,20,2,84,4,558,3,4,5,3,25,128,24,1,8,6,50,0,0,22,1,3,5,11,0,22,3,0,0,174,159,26,3,6,7,0,31,0,6,125,20,2,21,0,44,3,0,0,0,0,23,0,9,0,80,3,0,1,0,0,14,0,46,0,0,1,88,0,1,0,135,1,0,34,2,60,0,2,4,0,2,0,0,3,0,225,1,0,0,0,6,11,0,2,1,0,0,0,0,8,1,2,0,13,2,0,2,0,0,3,0,0,9,6,1,3,2,0,0,0,0,22,0,0,0,0,0,6,0,0,30,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-4613-01,1461,93,82,70,2,43,4,10,666,896,17,40,21,13,248,21,0,36,0,612,0,106,36,66,18,8,25,80,2,0,31,0,87,78,17,19,1,14,0,278,12,2,1,219,6,36,48,4,65,0,4,28,2,22,26,28,17,15,0,0,9,35,17,12,37,1,9,19,12,8,1,24,1,164,2,1,11,6,52,36,42,1,0,43,146,30,46,1,6,6,11,2,9,45,1,49,0,51,0,0,0,1,6,15,3,3,5,74,103,9,16,0,200,9,0,41,0,0,1,0,2,1,46,0,0,12,1,0,9,0,3,1,0,0,0,0,0,8,761,0,1,166,0,7,1,1,14,0,2,0,1,0,0,0,0,0,90,0,0,106,3,2,0,0,0,4,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TCGA-22-5471-01,4150,223,152,85,7,220,3,58,629,1221,53,369,22,35,17,105,0,68,65,700,0,63,82,101,55,90,137,231,281,4,63,135,131,367,55,510,3,228,2,184,18,1,41,196,13,108,78,4,52,0,46,224,18,13,84,53,16,25,4,1,15,27,158,76,214,1,6,14,0,8,4,101,22,129,0,3,11,15,96,62,332,51,11,149,42,14,4,27,6,23,5,2,0,47,25,5,0,153,1,2,1,13,10,0,18,0,3,16,137,1,4,3,653,9,0,0,0,1,2,0,0,11,22,0,1,23,4,1,646,0,15,0,0,0,21,0,6,6,167,3,0,264,2,1,0,4,0,4,0,0,4,0,0,0,5,0,0,21,1,28,28,2,2,13,0,0,0,1,0,16,25,13,4,4,7,0,0,5,0,13,4,9,1,3,2,0,0,3,45,0,3,0,7,0,2,0,11,1,1,0,0,3,0,2,4,6,0,0,0,0,0,0,0,27,0,0,114,1,0
TCGA-22-5472-01,3752,91,1,0,15,244,31,3,1353,591,8,155,738,39,4,1,4,0,2,269,3,21,98,5,7,0,39,441,9,1,81,0,20,9,25,49,0,6,3,63,6,11,1,40,33,1,20,12,50,8,7,34,1,8,22,13,19,7,188,2,2,12,2,5,319,4,5,5,3,197,1,117,3,203,5,2,0,0,10,187,7,5,44,26,117,1,0,17,2,4,4,32,0,9,104,0,0,14,0,11,3,3,1,0,27,5,1,94,7,290,38,3,112,9,0,0,1,2,129,0,0,0,5,1,0,0,0,0,13,0,1,3,2,0,341,0,1,5,6114,3,0,80,24,61,153,2,5,0,0,3,2,2,0,0,2,264,0,2,3,21,1,2,20,0,0,0,2,1,1,0,1,118,0,0,1,0,0,47,0,2,1,0,1,1,2,0,0,1,1,7,0,1,4,0,0,6,0,0,8,0,0,3,1,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0
TCGA-22-5473-01,6831,585,149,369,14,220,6,115,815,1202,27,116,294,46,6,109,0,102,183,1548,0,188,72,24,9,0,190,327,120,0,88,25,1928,803,69,114,0,42,3,107,13,5,5,126,42,14,89,88,5,3,26,3,48,450,117,33,31,268,39,24,10,221,3,5,47,0,1,16,11,0,1,31,51,129,2,2,5,5,70,28,353,21,6,86,568,0,0,3,4,0,15,0,118,642,35,3,0,319,0,1,1,1,13,565,23,14,0,370,754,148,6,1,196,27,0,9,0,0,2,0,3,9,13,1,0,0,0,1,11,2,8,0,1,0,9,0,21,0,139,244,0,459,0,8,45,1,0,3,1,0,3,0,0,0,2,2,0,0,1,59,16,6,1,0,1,3,1,0,0,66,0,1,1,0,0,0,0,0,5,7,0,3,14,2,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,8,1,0,1,0,1,7,0,2,0,0,0,0,0,0,0,0,0,0,1
TCGA-22-5474-01,5116,530,65,103,17,60,13,36,824,958,60,270,23,40,1,14,4,1,104,3492,0,178,176,14,18,0,119,501,1,2,79,26,380,194,3,111,0,8,3,146,9,12,15,182,29,22,57,30,0,3,32,123,49,128,106,27,1,130,52,0,147,163,12,10,38,0,3,33,4,1,5,134,147,273,7,4,5,3,100,486,147,24,20,36,233,94,17,3,8,3,5,64,0,645,30,5,0,72,4,37,2,1,40,27,30,33,6,213,8,18,9,2,1565,13,0,35,0,0,5,0,3,2,14,8,0,2,1,0,11,0,82,0,0,4,4,0,15,0,158,226,1,59,3,40,1,1,2,4,0,0,3,4,0,0,2,0,1,8,11,38,1,4,1,0,1,0,0,0,1,0,2,3,2,1,5,0,437,2,4,1,1,1,1,0,4,0,1,1,1,1,1,0,6,0,3,1,9,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3
TCGA-22-5477-01,2833,2002,329,147,27,18,17,77,3261,1119,0,49,207,113,234,26,1,0,553,6900,0,0,103,294,34,1,147,557,8,5,410,35,452,2126,17,61,2,4,35,384,91,4,3,161,3,132,121,45,330,5,60,8,118,340,180,31,698,1737,23,3,27,21,243,6,367,2,15,72,2,6,8,87,238,684,4,2,45,3,65,182,355,70,6,41,728,222,20,2,11,11,27,2,122,902,36,24,0,828,4,8,1,4,4,800,5,11,12,288,820,88,7,0,3673,19,0,0,0,4,11,0,3,17,55,1,0,1,3,2,2,0,10,1,1,3,56,1,46,0,259,4,0,384,6,7,33,3,0,1,2,0,0,0,1,0,0,16,0,0,5,18,7,3,1,0,0,13,0,1,2,2,21,6,0,0,0,1,2,0,39,7,0,0,11,0,0,2,0,0,0,0,3,0,0,0,0,2,38,2,1,10,1,0,1,0,1,7,1,0,0,0,11,0,5,0,0,0,0,0,0
TCGA-22-5478-01,5034,618,223,506,17,21,24,1,71,379,8,64,130,26,1,3,4,100,0,138,0,30,35,11,10,2,9,472,33,1,0,5,142,2,13,18,1,11,1,120,17,5,84,76,1,159,343,4,253,2,38,3,0,2,46,141,0,3,33,190,1,6,119,0,91,3,9,3,46,368,1,64,0,48,1,1,18,2,16,0,61,0,5,33,28,0,3,3,5,1,13,1,55,88,45,217,0,35,2,14,0,12,0,0,46,1,10,38,834,61,8,0,340,12,0,1,0,2,42,0,8,0,80,7,0,5,1,5,2,1,10,5,0,0,253,0,2,50,91107,3,1,9,1,17,85,3,0,1,5,0,0,4,0,0,1,10,342,0,2,17,0,6,2,0,2,14,4,4,5,3,0,8,1,0,0,3,3,1,1,0,0,4,5,0,2,0,5,0,1,5,2,0,3,11,2,5,0,5,6,6,1,1,0,3,0,3,0,0,0,1,0,0,0,1,0,1,0,0,0
TCGA-22-5480-01,9101,149,37,66,88,41,40,0,50,317,7,9,155,24,0,157,2,0,6,123,0,1,31,0,31,0,2,308,56,1,1,1329,191,0,11,33,0,5,10,98,6,1,0,58,1,2,4,1,1,14,32,5,3,9,18,48,0,0,20,0,4,9,10,6,836,85,3,3,0,72,262,161,0,27,2,5,1,22,26,27,23,0,1,256,7,0,0,1,2,4,2,22,0,330,16,3,0,1,0,1,8,1,0,0,14,0,1,21,76,73,63,7,516,5,0,4,0,1,0,0,1,1,0,3,0,559,0,2,91,0,2,0,1,1,11,2,3,1,570,4,5,2,1,2,36,2,6,14,0,0,1,2,0,0,0,44,0,0,5,5,8,10,6,39,0,1,0,1,1,1,69,1,0,319,0,0,1,24,0,1,8,3,4,1,43,0,1,16,1,0,0,0,5,0,1,1,4,0,9,0,1,3,0,0,1,3,4,4,0,0,3,0,0,0,0,0,28,0,0
TCGA-22-5482-01,7210,441,85,309,9,334,3,69,392,1526,104,773,15,35,16,212,1,2,238,627,0,1131,145,41,22,2,97,181,127,1,32,1,36,159,20,48,1,167,2,204,11,3,5,237,43,7,319,66,134,2,19,45,30,808,76,45,10,271,114,2,57,878,22,11,43,0,0,24,24,110,7,39,50,320,0,17,20,10,81,197,129,55,70,149,469,1,0,18,4,2,6,56,6,324,22,0,0,1,0,41,0,1,120,4,11,43,2,146,674,4,159,0,608,20,0,0,0,0,5,0,2,2,28,0,0,3,1,0,63,0,8,1,2,0,0,0,34,1,309,2,0,264,0,4,5,1,3,1,0,0,0,3,0,2,0,0,0,2,2,61,11,3,0,0,1,1,0,0,0,0,0,2,2,2,0,1,0,0,11,6,0,9,0,6,0,1,2,0,0,2,0,0,1,0,1,0,0,1,0,7,0,0,1,2,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0
TCGA-22-5483-01,273,482,0,127,34,2,11,0,286,1053,43,3,63,44,88,0,7,5,141,262,1,390,17,69,42,1,12,972,3,1,0,55,356,172,22,441,0,10,1,299,18,3,1,65,18,97,891,30,265,12,136,41,26,926,149,92,0,78,133,17,485,7,0,5,38,0,4,71,5,6,3,40,132,241,1,1,19,5,19,420,503,0,4,4,332,0,1,0,22,9,6,5,18,460,30,145,0,233,3,1,2,9,6,1,4,55,27,10,12,3737,14,1,4628,37,1,0,1,1,17,0,9,0,36,3,1,12,1,0,20,0,44,1,0,0,103,2,62,0,3948,35,0,14,1,76,2,5,7,0,0,0,0,1,3,0,3,0,8,0,0,14,12,21,0,1,0,0,0,2,30,0,28,5,3,0,1,0,317,1,103,0,0,4,1,0,7,0,0,8,1,1,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,2,4,0,0,0,2,1,0,0,0,0,0
TCGA-22-5485-01,7429,274,253,333,15,82,5,94,984,1572,45,54,355,62,89,123,0,227,277,2849,1,255,130,3,21,453,44,177,7,2,110,0,148,2,1,73,2,27,1,502,14,3,6,62,94,71,531,112,37,7,75,123,63,263,154,57,9,647,135,0,9,133,9,6,41,2,0,25,52,108,38,65,166,209,1,1,9,6,80,648,57,16,6,113,320,912,2,8,6,11,10,8,2,675,22,1,0,122,0,1,1,0,70,124,14,94,4,202,4,293,7,0,3446,26,0,0,1,2,1,0,11,1,18,0,0,1,0,2,11,0,3,0,0,32,0,0,25,0,221,0,0,173,0,82,49,5,2,11,2,0,3,3,0,0,1,77,1,0,0,23,15,0,1,0,1,0,0,2,1,0,0,5,0,1,2,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,4,4,0,0,4,0,0,0,0,5,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,0,5
TCGA-22-5489-01,3777,155,446,117,38,342,74,1,123,990,3,13,179,13,9,255,1,83,2,62,1,7,28,0,20,1,3,1430,85,4,24,357,84,10,74,32,1,3,0,86,2,5,1,37,3,0,6,0,154,7,9,2,12,30,84,36,0,0,4,3,1,16,4,2,889,8,26,3,1,39,17,62,5,45,4,0,8,47,26,36,32,10,5,258,16,0,0,0,1,3,1,4,83,113,70,62,0,1,3,4,9,2,1,0,7,1,3,10,27,93,48,0,451,7,0,12,0,0,7,0,1,6,2,1,0,26,3,1,104,4,22,2,2,0,77,0,1,0,231,116,3,5,1,1,42,1,2,2,2,0,1,0,0,1,0,42,383,0,1,2,2,5,3,5,2,7,0,0,0,0,47,8,5,35,0,2,2,5,2,0,6,8,2,3,9,0,0,72,4,0,1,1,9,0,2,1,40,1,2,13,0,0,2,0,0,1,0,0,0,3,1,0,0,0,4,0,0,0,0
TCGA-22-5491-01,4174,419,271,177,8,1006,5,46,1536,1056,19,776,6,76,357,10,0,14,4,712,0,232,173,46,14,5,99,147,58,0,175,4,50,111,126,1405,0,253,0,161,10,6,5,179,101,31,522,18,277,0,8,249,6,14,37,10,75,99,19,1,11,11,113,97,163,0,2,25,11,22,0,26,1,162,3,8,1,0,83,10,135,0,11,26,759,103,0,19,0,4,33,9,1,159,5,2,0,293,1,26,2,6,9,20,12,3,7,234,220,17,109,44,132,12,0,106,1,0,87,0,2,0,1,1,1,11,0,0,1,0,6,1,0,140,323,1,2,66,12159,149,0,675,2,12,1,11,3,0,1,0,0,1,0,1,3,1,0,22,28,810,22,0,1,0,0,1,1,0,0,1,6,27,1,0,2,0,2,3,3,7,2,0,2,0,3,0,0,0,1,1,2,0,2,0,0,4,0,2,0,0,0,0,3,3,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0
TCGA-22-5492-01,2856,403,384,90,31,92,20,19,746,169,12,17,341,22,0,64,3,2,6,149,0,44,45,2,20,0,6,410,0,4,0,55,9,1,44,61,0,7,2,115,11,9,5,80,46,2,131,21,463,7,2,4,8,9,6,18,1,6,63,36,3,3,3,15,48,3,5,14,13,1050,1,126,2,10,5,17,9,0,31,18,22,0,0,109,65,0,0,1,10,7,7,1,347,268,20,472,1,97,0,8,2,19,3,0,1,2,2,61,1484,167,19,5,718,21,0,2,0,1,1,0,2,0,10,2,0,17,1,1,3,0,13,0,1,0,1,0,5,0,2078,1,1,14,0,2,37,1,12,0,4,1,0,0,0,1,3,17,0,0,3,60,0,7,5,68,0,31,0,0,0,0,0,1,1,3,0,1,7,3,15,3,1,1,15,0,8,0,0,0,0,0,0,0,1,0,0,0,0,1,8,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-22-A5C4-01,10493,344,250,290,15,33,26,73,35,197,89,116,205,59,3,21,2,44,52,46,4,26,28,6,66,0,16,218,27,7,12,64,220,0,10,69,0,292,4,146,30,5,216,57,3,275,156,14,258,6,15,42,0,7,60,29,15,4,921,36,0,2,8,0,72,2,2,3,1,392,1,328,4,56,3,1,8,0,37,3,0,0,2,69,94,0,0,7,9,16,26,10,91,95,5,8,1,21,1,8,0,23,5,407,13,1,26,5,1793,101,166,5,333,24,0,21,0,2,1,0,19,0,22,3,0,21,3,4,6,2,7,3,0,10,2,1,83,5,372,1,0,6,10,5,14,1,32,8,1,2,0,0,0,1,8,61,0,2,2,7,13,1,0,22,1,18,0,0,11,7,6,8,0,0,0,4,20,3,0,7,22,0,0,2,10,3,0,1,28,1,0,2,1,7,1,3,15,0,0,1,15,0,24,0,1,0,0,0,0,1069,0,0,0,20,2,0,1,0,2
TCGA-33-4532-01,7690,310,152,46,35,169,6,16,1012,2105,108,176,269,31,283,36,2,89,204,138,1,277,128,48,69,3,13,150,10,1,7,5,240,7,33,771,3,10,1,263,27,5,10,46,86,173,888,295,294,0,148,42,40,117,144,79,82,230,7,5,9,183,26,5,70,3,6,138,2,7,1,64,87,73,2,3,25,1,10,3,101,0,3,84,481,0,2,4,9,7,2,5,10,410,23,60,0,91,0,13,2,10,144,41,4,106,18,155,196,137,4,5,212,13,1,257,1,4,6,0,21,0,7,2,0,0,3,2,5,1,2,1,0,0,5,0,33,0,569,18,0,18,7,3,37,5,1,5,5,1,6,7,1,7,5,44,279,9,1,90,17,1,0,1,2,3,0,0,0,1,1,36,0,0,25,2,757,2,11,4,3,3,3,1,1,1,0,2,2,1,0,0,1,3,0,0,2,0,3,0,2,0,0,6,3,0,0,1,1,3,2,0,0,15,1,0,0,0,45
TCGA-33-4533-01,583,841,152,373,51,23,15,0,802,375,5,18,24,42,0,6,2,10,4,1314,0,29,23,0,21,0,9,3085,5,0,36,502,19,0,12,5,2,15,1,54,19,6,621,75,0,1,74,1,18,5,20,32,6,8,48,17,2,1,300,112,1,2,2,0,147,9,753,5,15,180,5,21,1,38,2,0,2,15,118,38,76,6,15,39,67,0,0,1,7,2,6,3,3,18,23,19,1,112,1,4,1,0,0,1,7,0,1,5,4,131,14,2,297,11,0,0,0,18,1,0,3,43,8,26,0,59,2,0,100,2,10,0,3,20,0,2,0,19,120,139,0,0,0,5,17,0,26,1,2,0,0,1,1,1,1,1,0,0,1,5,2,12,0,2,1,0,0,0,46,11,135,2,10,6,0,0,0,1,2,4,0,8,29,0,2,1,0,0,8,0,4,0,3,0,4,1,47,13,0,0,1,0,0,2,2,3,72,0,0,0,18,16,24,0,0,0,0,0,4
TCGA-33-4538-01,3570,562,2,144,18,167,25,56,710,895,135,314,4,57,19,320,0,0,26,1305,1,190,214,28,39,2,162,196,87,1,113,12,115,12,43,62,2,121,7,203,7,0,9,82,218,4,994,117,97,0,8,4,48,203,33,12,18,305,40,0,3,50,20,65,55,0,68,14,8,11,0,75,58,133,0,3,2,10,75,189,162,3,119,253,447,5,1,14,4,2,10,1,0,436,34,2,2,59,1,2,2,1,63,1,0,62,22,165,113,2,32,3,364,3,0,24,0,1,56,0,9,4,1,3,0,0,1,1,3,0,14,5,0,4,308,0,69,3,113,0,0,220,1,12,3,5,0,1,0,0,8,2,0,1,0,0,0,4,0,23,1,0,0,0,3,1,1,0,0,0,11,4,0,0,0,1,3,1,4,0,0,1,0,0,8,0,0,0,2,2,0,4,0,0,0,2,10,0,0,1,0,0,1,0,0,2,0,2,0,0,0,0,0,1,2,5,0,0,0
TCGA-33-4547-01,3868,146,2,24,9,579,20,6,1015,653,30,30,65,29,42,28,3,2,51,258,1,67,177,9,39,2,54,613,11,2,18,18,30,11,0,100,0,7,2,167,10,1,13,35,1,50,1,50,1,12,8,3,14,36,2,23,3,4,20,4,68,35,3,1,101,2,9,20,3,13,1,85,1,38,1,7,7,0,12,1,13,1,647,80,232,0,0,3,0,6,5,92,0,66,12,0,0,3,1,29,3,8,55,4,28,11,3,37,39,75,144,3,348,5,1,46,2,1,35,0,0,0,1,1,3,2,0,0,30,0,60,2,0,2,145,0,5,17,194,0,2,180,4,37,27,5,0,5,0,0,4,4,0,23,4,18,0,7,6,63,23,2,1,0,1,0,1,0,0,2,0,69,9,4,0,0,0,5,6,0,2,0,7,2,5,3,0,0,1,2,1,0,5,0,3,2,1,1,0,0,6,0,2,1,46,1,0,1,0,0,0,0,0,0,0,2,0,0,0
TCGA-33-4566-01,1939,0,0,0,0,13,0,4,6,755,5,0,172,8,0,3,2,1,65,0,0,8,7,0,7,0,3,49,0,0,0,0,94,0,0,27,0,215,0,12,0,13,0,4,11,0,0,12,0,0,2,109,0,29,4,1,0,0,0,5,1,5,13,0,31,4,0,29,0,0,3,11,15,13,1,0,1,0,4,22,2,0,19,6,0,0,0,0,0,1,0,6,0,3,3,0,0,0,52,6,0,0,12,0,0,0,2,0,2,4,0,0,49,1,0,0,0,0,1,0,0,1,11,0,0,0,0,0,13,0,47,0,0,0,0,0,7,0,52,0,0,0,0,10,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
