Unnamed: 0,MIR205HG,DLX6-AS1,LINC01572,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02156,CASC8,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,LINC02253,PVT1,SFTA1P,LINC00393,LINC00887,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,MIR130B,LINC01836,AC006238.1,HOTTIP,PART1,LINC02323,LINC00470,BCRP3,UCA1,AC005863.1,LINC01705,LINC02178,LINC00337,MIR31HG,MIR137HG,AL391361.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,AC093904.4,KCNH1-IT1,LINP1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,LINC02289,AL590666.2,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,LINC00707,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC090192.2,LINC02081,AL121772.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC009275.1,AC006305.1,MIAT,CCDC26,AL021807.1,LINC01269,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,FLJ16779,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AL354766.2,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-63-A5MW-01,5249,18209,197,270,351,64,5,128,30,33,0,302,484,2035,79,0,16,2,0,192,1,11,93,2,2674,8,2,214,49,129,1,2,0,77,73,11,189,34,39,1576,2,6,20,42,0,35,548,94,19,2,1,357,5,59,34,9,12,6,792,67,108,4,1,98,28,64,16,1,442,274,5,1,28,22,8,0,3,0,74,46,413,0,17,24,127,4,0,3,24,48,21,281,2,21,57,4,1745,119,3,0,0,0,0,101,18,0,17,313,61,39,8,2,176,0,3,30,0,1,0,1,39,5,0,0,0,6420,2,1,1,16,3,11,0,1,1,10,16,0,1,40,0,386,0,0,0,28,4,0,2,2,585,7,0,3,14,13,294,8,15,8,0,0,0,1,1,0,2,5,2,0,0,0,1,6,1,4,1,0,7,0,1,11,0,1,0,0,0,1,1,0,0,0,1,0,1,17,1,0,0,0,0,0,0,1
TCGA-63-A5MY-01,12126,119,73,4,21,3,19,657,390,3,51,904,49,1913,19,1120,29,0,112,292,0,65,28,9,48,1,0,2,12,490,1,0,1,5,90,3,9,5909,21,288,2,5,33,5,0,160,1,0,0,4,1,20,1,2,24,4,1,0,2,1,86,0,2,57,6,40,12,0,1,54,2,1,8,14,5,2,1,5,500,24,78,0,2,51,31,0,2,1,14,19,36,10,3,15,158,2,80,8,17,1,0,9,1,0,6,0,11,5,0,2,0,0,0,0,1,3,0,2,0,0,6,4,1,0,1,346,0,0,0,1,2,0,3,1,0,10,3,0,0,0,1,1125,0,2,29,0,0,0,6,0,10,0,0,0,0,8,0,0,0,0,0,0,0,25,0,0,0,5,0,1,1,0,0,0,1,0,2,0,8,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,66,0,2,0,2,0
TCGA-66-2727-01,3880,350,39,4,106,10,19,40,137,7,23,538,173,1401,360,1,2,2,0,387,1,146,34,9,302,36,1,0,28,32,3,16,2,5,39,6,1,351,6,395,3,4,1,13,1,9,48,8,1,8,2,52,0,20,6,0,8,10,148,5,48,6,1,4,38,20,5,254,0,34,0,4,3,1,7,0,5,18,369,28,50,1,19,13,7,0,15,2,2,2,5,90,90,8,11,1,230,4,9,8,1,7,0,3,1,0,1,11,2,12,1,0,1,2,0,7,0,25,0,0,1,3,1,0,0,145,3,1,22,54,2,0,0,0,0,2,1,0,1,4,17,379,0,4,23,0,2,0,0,0,1,0,1,7,1,1,3,2,4,0,2,2,0,4,0,0,0,5,0,4,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-66-2734-01,8085,26,41,91,2,14,35,26,299,17,1,327,2,836,156,6,57,1,0,93,0,85,16,0,519,21,0,0,0,64,1,90,0,7,26,4,0,3,35,0,0,23,11,120,31,26,580,185,10,1,2,224,1,7,2,53,0,38,44,1,182,2,7,2,1,19,31,7,6,40,0,8,4,6,1,2,2,0,30,12,1,0,23,50,115,10,11,12,4,0,0,14,77,80,39,2,163,14,34,71,0,1,0,0,2,0,1,31,0,22,2,1,0,0,0,280,0,4,1,2,4,3,0,0,2,219,0,2,12,12,0,0,0,0,2,1,0,0,42,1,128,1,0,3,12,2,15,9,0,0,335,0,0,8,0,2,3,15,2,2,0,0,8,2,0,0,12,1,16,5,0,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TCGA-66-2737-01,6075,358,89,156,71,33,67,146,182,10,24,450,40,921,82,3,24,1,19,1141,1,38,21,28,1034,12,1,36,10,78,3,30,2,10,107,5,9,536,15,33,4,35,90,57,2,6,11,3,5,38,30,131,1,3,10,39,26,258,61,25,167,14,14,6,1,55,7,212,2,81,4,4,8,4,3,29,78,4,424,18,12,0,54,94,33,0,36,1,3,12,3,128,37,47,78,4,1988,12,9,31,0,3,0,0,3,0,1,77,0,16,6,2,1,1,0,127,0,14,0,1,9,13,0,0,2,527,0,2,14,9,8,4,2,2,0,5,0,0,0,4,3,0,11,3,91,15,10,7,0,0,154,2,0,5,0,2,5,5,8,4,2,0,3,12,4,0,2,3,2,2,0,6,5,5,0,0,0,6,0,0,0,9,0,2,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,7,0,12
TCGA-66-2742-01,3183,133,98,232,172,10,109,82,51,5,57,784,154,986,123,45,211,3,1,478,1,56,33,17,334,10,0,0,23,20,2,1,1,6,71,0,6,20,14,0,7,3,4,8,18,4,1,1166,7,0,6,347,1,14,19,7,48,27,197,1,144,3,13,3,2,33,44,3,4,16,0,7,1,12,14,58,0,0,34,23,6,0,96,80,129,3,29,8,6,4,3,54,64,25,69,1,240,17,15,23,0,0,1,0,1,0,0,4,0,19,1,0,0,0,0,126,1,32,0,0,4,5,0,0,0,100,3,1,9,9,6,0,5,0,2,6,0,1,1,0,16,0,0,5,58,11,1,2,0,0,998,2,1,2,0,0,2,14,2,0,1,0,2,7,0,2,3,0,1,0,0,0,1,22,0,2,1,5,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0
TCGA-66-2744-01,1169,88,45,124,69,25,36,61,26,14,1,85,122,1077,295,3,21,3,31,21,0,9,19,1,443,1,0,123,29,13,0,8,0,2,47,4,4,6,13,6,3,448,94,22,1,12,315,0,0,2,3,119,3,5,2,4,1,67,19,4,84,3,0,3,4,9,22,11,297,15,2,0,1,3,1,3,19,0,17,16,105,0,0,120,14,74,8,2,2,22,2,3,274,8,8,1,610,166,54,1,0,0,1,3,0,0,0,483,16,4,6,0,1,1,0,73,3,13,0,0,1,9,0,0,1,2825,0,0,2,32,0,0,0,0,1,0,2,0,2,4,106,0,0,0,1,3,38,7,0,1,228,3,1,1,1,3,94,1,1,0,0,0,2,0,0,1,8,3,4,0,0,1,0,6,2,0,0,5,0,8,0,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TCGA-66-2754-01,5,213,72,432,287,1,6,49,0,5,6,290,15,473,44,1,28,2,134,63,0,5,101,0,119,0,1,0,60,7,0,4,0,19,5,1,1,16,0,13,1,2,0,7,0,99,21,41,4,0,0,40,0,69,73,0,2,1,2,1,16,0,0,15,1,5,8,551,243,10,159,0,3,8,4,2,0,61,6,2,549,0,211,27,5,0,13,0,0,10,2,94,11369,4,61,0,9358,35,18,13,0,0,0,3,2,0,8,13,0,13,0,0,0,0,125,20,0,17,0,0,5,0,7,2,2,6094,0,3,2,9,1289,45,0,0,2,1,1,0,0,0,3,2070,0,2,3,178,0,4,0,1,120,2,0,0,16,2,31,1,1,0,1,3,3,0,0,0,0,8,0,1,0,0,6,2,0,7,0,2,1,0,0,0,0,0,13,0,0,3,0,0,3,0,0,0,0,0,2,0,68,0,0,0,0,0
TCGA-66-2755-01,3831,330,44,110,199,10,30,86,20,5,11,4,81,862,22,0,6,0,0,131,0,5,34,0,470,58,1,15,14,114,2,8,2,9,16,1,0,0,13,3,2,0,2,19,0,79,12,1,0,9,4,210,23,1,10,0,0,1,190,9,82,3,0,1,4,21,26,20,1,191,21,0,0,8,4,2,10,1,386,5,3,0,1,126,4,0,14,24,0,1,1,185,36,14,12,2,358,18,21,0,0,0,1,1,1,0,1,8,2,2,0,2,59,1,4,142,0,13,0,0,1,2,0,0,0,187,0,0,148,1,1,233,8,1,1,4,0,0,1,1,0,1,0,0,1,18,4,4,0,0,20,2,0,1,0,0,1,4,2,7,0,2,0,2,1,1,2,5,0,16,5,0,13,0,0,1,0,9,0,1,0,9,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
TCGA-66-2759-01,15031,143,48,269,37,10,73,176,772,4,66,44,57,747,18,28,46,0,82,117,0,38,26,9,264,192,1,12,6,31,1,57,2,11,3,8,24,405,44,237,1,140,7,9,16,46,4,0,5,29,3,45,0,0,29,32,2,3,3,3,44,3,19,6,21,28,6,4,9,122,1,4,6,7,8,0,4,8,135,48,59,0,3,27,18,0,45,2,2,1,7,88,2,54,29,2,288,6,19,4,0,0,0,0,2,0,2,28,2,9,0,0,1,1,0,4,0,28,0,0,4,0,0,0,0,41,0,0,1,5,3,3,0,0,0,3,0,0,0,0,1,0,4,2,62,0,6,0,17,1,1,2,1,2,2,6,1,12,2,1,2,0,3,5,0,0,0,0,1,1,1,0,0,4,0,0,4,0,7,0,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,46,0,0,7,0,0
TCGA-66-2763-01,6930,6,66,165,664,18,15,111,862,5,0,713,63,1041,248,154,112,0,2,247,0,111,22,68,310,1,3,0,62,32,2,58,1,15,81,5,0,2286,42,9,3,10,0,6,6,70,173,1,9,1,79,60,0,33,2,18,0,1,19,0,144,3,5,7,1,41,66,4,2,14,14,12,1,12,14,2,5,1,165,30,2,2,0,11,8,3,8,4,9,23,4,42,154,65,11,1,313,6,13,70,0,33,0,1,24,0,3,25,0,55,5,0,0,1,0,6,0,28,3,1,0,103,2,0,0,375,0,1,2,42,3,0,3,0,1,0,0,1,1,1,26,1,0,10,78,6,2,2,0,3,12,0,0,1,0,36,1,7,2,0,1,0,1,16,4,12,0,1,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,6,0,5,0,20,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-66-2765-01,7047,8,23,213,0,10,109,27,248,5,70,91,0,420,281,2,59,1,0,57,0,47,9,1,294,8,0,0,2,59,0,119,0,4,28,1,0,0,44,1,0,78,4,21,56,7,307,1,3,3,242,116,0,0,3,18,1,171,0,0,69,1,6,1,2,10,17,97,5,28,0,15,0,2,4,35,89,0,19,10,1,0,1,152,96,44,8,3,0,0,0,3,104,12,19,0,150,18,10,16,0,0,1,0,2,0,1,27,0,0,0,0,1,0,0,523,0,6,0,0,7,9,0,0,0,9147,0,2,5,21,0,1,12,0,0,0,4,0,0,0,28,0,0,1,8,1,5,6,0,0,322,0,0,5,0,0,0,9,2,0,5,0,1,1,0,0,6,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
